‾	linea in alto, linea sopra, sopralineatura
👨🏽‍🍼	allattamento, amore, babysitter, bebè, carnagione olivastra, neonato, nutrire, padre, papà, persona, uomo, uomo che allatta, uomo che allatta: carnagione olivastra
👨🏾‍🍼	allattamento, amore, babysitter, bebè, carnagione abbastanza scura, neonato, nutrire, padre, papà, persona, uomo, uomo che allatta, uomo che allatta: carnagione abbastanza scura
👨🏿‍🍼	allattamento, amore, babysitter, bebè, carnagione scura, neonato, nutrire, padre, papà, persona, uomo, uomo che allatta, uomo che allatta: carnagione scura
🧑‍🍼	allattamento, babysitter, bebè, mamma, neonato, nutrire, papà, persona, persona che allatta
🧑🏻‍🍼	allattamento, babysitter, bebè, carnagione chiara, mamma, neonato, nutrire, papà, persona, persona che allatta, persona che allatta: carnagione chiara
🧑🏼‍🍼	allattamento, babysitter, bebè, carnagione abbastanza chiara, mamma, neonato, nutrire, papà, persona, persona che allatta, persona che allatta: carnagione abbastanza chiara
🧑🏽‍🍼	allattamento, babysitter, bebè, carnagione olivastra, mamma, neonato, nutrire, papà, persona, persona che allatta, persona che allatta: carnagione olivastra
🧑🏾‍🍼	allattamento, babysitter, bebè, carnagione abbastanza scura, mamma, neonato, nutrire, papà, persona, persona che allatta, persona che allatta: carnagione abbastanza scura
🧑🏿‍🍼	allattamento, babysitter, bebè, carnagione scura, mamma, neonato, nutrire, papà, persona, persona che allatta, persona che allatta: carnagione scura
👼	angelo, angioletto, bambina, bambino, bimba, bimbo, chiesa, faccina, favola, fiaba, persona, santo
👼🏻	angelo, angioletto, angioletto: carnagione chiara, bambina, bambino, bimba, bimbo, carnagione chiara, chiesa, faccina, favola, fiaba, persona, santo
👼🏼	angelo, angioletto, angioletto: carnagione abbastanza chiara, bambina, bambino, bimba, bimbo, carnagione abbastanza chiara, chiesa, faccina, favola, fiaba, persona, santo
👼🏽	angelo, angioletto, angioletto: carnagione olivastra, bambina, bambino, bimba, bimbo, carnagione olivastra, chiesa, faccina, favola, fiaba, persona, santo
👼🏾	angelo, angioletto, angioletto: carnagione abbastanza scura, bambina, bambino, bimba, bimbo, carnagione abbastanza scura, chiesa, faccina, favola, fiaba, persona, santo
👼🏿	angelo, angioletto, angioletto: carnagione scura, bambina, bambino, bimba, bimbo, carnagione scura, chiesa, faccina, favola, fiaba, persona, santo
🎅	Babbo Natale, Natale, Santa Claus, cappello, fest, festa, uomo
🎅🏻	Babbo Natale, Babbo Natale: carnagione chiara, Natale, Santa Claus, cappello, carnagione chiara, fest, festa, uomo
🎅🏼	Babbo Natale, Babbo Natale: carnagione abbastanza chiara, Natale, Santa Claus, cappello, carnagione abbastanza chiara, fest, festa, uomo
🎅🏽	Babbo Natale, Babbo Natale: carnagione olivastra, Natale, Santa Claus, cappello, carnagione olivastra, fest, festa, uomo
🎅🏾	Babbo Natale, Babbo Natale: carnagione abbastanza scura, Natale, Santa Claus, cappello, carnagione abbastanza scura, fest, festa, uomo
🎅🏿	Babbo Natale, Babbo Natale: carnagione scura, Natale, Santa Claus, cappello, carnagione scura, fest, festa, uomo
🤶	Mamma Natale, cappello, donna, fest, mamma natale, natale, santa claus
🤶🏻	Mamma Natale, Mamma Natale: carnagione chiara, cappello, carnagione chiara, donna, fest, mamma natale, natale, santa claus
🤶🏼	Mamma Natale, Mamma Natale: carnagione abbastanza chiara, cappello, carnagione abbastanza chiara, donna, fest, mamma natale, natale, santa claus
🤶🏽	Mamma Natale, Mamma Natale: carnagione olivastra, cappello, carnagione olivastra, donna, fest, mamma natale, natale, santa claus
🤶🏾	Mamma Natale, Mamma Natale: carnagione abbastanza scura, cappello, carnagione abbastanza scura, donna, fest, mamma natale, natale, santa claus
🤶🏿	Mamma Natale, Mamma Natale: carnagione scura, cappello, carnagione scura, donna, fest, mamma natale, natale, santa claus
🧑‍🎄	Babbo Natale, Claus, Natale, Santa Claus, buon Natale, cappello di Babbo Natale, persona, vacanze di Natale
🧑🏻‍🎄	Babbo Natale, Claus, Natale, Santa Claus, Santa Claus: carnagione chiara, buon Natale, cappello di Babbo Natale, carnagione chiara, persona, vacanze di Natale
🧑🏼‍🎄	Babbo Natale, Claus, Natale, Santa Claus, Santa Claus: carnagione abbastanza chiara, buon Natale, cappello di Babbo Natale, carnagione abbastanza chiara, persona, vacanze di Natale
🧑🏽‍🎄	Babbo Natale, Claus, Natale, Santa Claus, Santa Claus: carnagione olivastra, buon Natale, cappello di Babbo Natale, carnagione olivastra, persona, vacanze di Natale
🧑🏾‍🎄	Babbo Natale, Claus, Natale, Santa Claus, Santa Claus: carnagione abbastanza scura, buon Natale, cappello di Babbo Natale, carnagione abbastanza scura, persona, vacanze di Natale
🧑🏿‍🎄	Babbo Natale, Claus, Natale, Santa Claus, Santa Claus: carnagione scura, buon Natale, cappello di Babbo Natale, carnagione scura, persona, vacanze di Natale
🦸	bene, buono, eroe, eroina, persona, personaggio, supereroe, supereroina, superman, superpotere, superpoteri
🦸🏻	bene, buono, carnagione chiara, eroe, eroina, persona, personaggio, supereroe, supereroe: carnagione chiara, supereroina, superman, superpotere, superpoteri
🦸🏼	bene, buono, carnagione abbastanza chiara, eroe, eroina, persona, personaggio, supereroe, supereroe: carnagione abbastanza chiara, supereroina, superman, superpotere, superpoteri
🦸🏽	bene, buono, carnagione olivastra, eroe, eroina, persona, personaggio, supereroe, supereroe: carnagione olivastra, supereroina, superman, superpotere, superpoteri
🦸🏾	bene, buono, carnagione abbastanza scura, eroe, eroina, persona, personaggio, supereroe, supereroe: carnagione abbastanza scura, supereroina, superman, superpotere, superpoteri
🦸🏿	bene, buono, carnagione scura, eroe, eroina, persona, personaggio, supereroe, supereroe: carnagione scura, supereroina, superman, superpotere, superpoteri
🦸‍♂	eroe, supereroe, supereroe uomo, uomo
🦸🏻‍♂	carnagione chiara, eroe, supereroe, supereroe uomo: carnagione chiara, uomo
🦸🏼‍♂	carnagione abbastanza chiara, eroe, supereroe, supereroe uomo: carnagione abbastanza chiara, uomo
🦸🏽‍♂	carnagione olivastra, eroe, supereroe, supereroe uomo: carnagione olivastra, uomo
🦸🏾‍♂	carnagione abbastanza scura, eroe, supereroe, supereroe uomo: carnagione abbastanza scura, uomo
🦸🏿‍♂	carnagione scura, eroe, supereroe, supereroe uomo: carnagione scura, uomo
🦸‍♀	donna, supereroina, superpoteri
🦸🏻‍♀	carnagione chiara, donna, supereroina, supereroina: carnagione chiara, superpoteri
🦸🏼‍♀	carnagione abbastanza chiara, donna, supereroina, supereroina: carnagione abbastanza chiara, superpoteri
🦸🏽‍♀	carnagione olivastra, donna, supereroina, supereroina: carnagione olivastra, superpoteri
🦸🏾‍♀	carnagione abbastanza scura, donna, supereroina, supereroina: carnagione abbastanza scura, superpoteri
🦸🏿‍♀	carnagione scura, donna, supereroina, supereroina: carnagione scura, superpoteri
🦹	cattivo, criminale, malvagio, persona, personaggio, supercattivo, superpotere, superpoteri
🦹🏻	carnagione chiara, cattivo, criminale, malvagio, persona, personaggio, supercattivo, supercattivo: carnagione chiara, superpotere, superpoteri
🦹🏼	carnagione abbastanza chiara, cattivo, criminale, malvagio, persona, personaggio, supercattivo, supercattivo: carnagione abbastanza chiara, superpotere, superpoteri
🦹🏽	carnagione olivastra, cattivo, criminale, malvagio, persona, personaggio, supercattivo, supercattivo: carnagione olivastra, superpotere, superpoteri
🦹🏾	carnagione abbastanza scura, cattivo, criminale, malvagio, persona, personaggio, supercattivo, supercattivo: carnagione abbastanza scura, superpotere, superpoteri
🦹🏿	carnagione scura, cattivo, criminale, malvagio, persona, personaggio, supercattivo, supercattivo: carnagione scura, superpotere, superpoteri
🦹‍♂	cattivo, criminale, supercattivo uomo, superpotere, uomo
🦹🏻‍♂	carnagione chiara, cattivo, criminale, supercattivo uomo, supercattivo uomo: carnagione chiara, superpotere, uomo
🦹🏼‍♂	carnagione abbastanza chiara, cattivo, criminale, supercattivo uomo, supercattivo uomo: carnagione abbastanza chiara, superpotere, uomo
🦹🏽‍♂	carnagione olivastra, cattivo, criminale, supercattivo uomo, supercattivo uomo: carnagione olivastra, superpotere, uomo
🦹🏾‍♂	carnagione abbastanza scura, cattivo, criminale, supercattivo uomo, supercattivo uomo: carnagione abbastanza scura, superpotere, uomo
🦹🏿‍♂	carnagione scura, cattivo, criminale, supercattivo uomo, supercattivo uomo: carnagione scura, superpotere, uomo
🦹‍♀	cattivo, criminale, donna, supercattiva, superpotere
🦹🏻‍♀	carnagione chiara, cattivo, criminale, donna, supercattiva, supercattiva: carnagione chiara, superpotere
🦹🏼‍♀	carnagione abbastanza chiara, cattivo, criminale, donna, supercattiva, supercattiva: carnagione abbastanza chiara, superpotere
🦹🏽‍♀	carnagione olivastra, cattivo, criminale, donna, supercattiva, supercattiva: carnagione olivastra, superpotere
🦹🏾‍♀	carnagione abbastanza scura, cattivo, criminale, donna, supercattiva, supercattiva: carnagione abbastanza scura, superpotere
🦹🏿‍♀	carnagione scura, cattivo, criminale, donna, supercattiva, supercattiva: carnagione scura, superpotere
🧙	barba, cappello, incantesimo, maghetto, magia, magico, mago, strega, stregone
🧙🏻	barba, cappello, carnagione chiara, incantesimo, maghetto, magia, magico, mago, mago: carnagione chiara, strega, stregone
🧙🏼	barba, cappello, carnagione abbastanza chiara, incantesimo, maghetto, magia, magico, mago, mago: carnagione abbastanza chiara, strega, stregone
🧙🏽	barba, cappello, carnagione olivastra, incantesimo, maghetto, magia, magico, mago, mago: carnagione olivastra, strega, stregone
🧙🏾	barba, cappello, carnagione abbastanza scura, incantesimo, maghetto, magia, magico, mago, mago: carnagione abbastanza scura, strega, stregone
🧙🏿	barba, cappello, carnagione scura, incantesimo, maghetto, magia, magico, mago, mago: carnagione scura, strega, stregone
🧙‍♂	mago, mago uomo, stregone
🧙🏻‍♂	carnagione chiara, mago, mago uomo, mago uomo: carnagione chiara, stregone
🧙🏼‍♂	carnagione abbastanza chiara, mago, mago uomo, mago uomo: carnagione abbastanza chiara, stregone
🧙🏽‍♂	carnagione olivastra, mago, mago uomo, mago uomo: carnagione olivastra, stregone
🧙🏾‍♂	carnagione abbastanza scura, mago, mago uomo, mago uomo: carnagione abbastanza scura, stregone
🧙🏿‍♂	carnagione scura, mago, mago uomo, mago uomo: carnagione scura, stregone
🧙‍♀	maga, strega
🧙🏻‍♀	carnagione chiara, maga, maga: carnagione chiara, strega
🧙🏼‍♀	carnagione abbastanza chiara, maga, maga: carnagione abbastanza chiara, strega
🧙🏽‍♀	carnagione olivastra, maga, maga: carnagione olivastra, strega
🧙🏾‍♀	carnagione abbastanza scura, maga, maga: carnagione abbastanza scura, strega
🧙🏿‍♀	carnagione scura, maga, maga: carnagione scura, strega
🧚	Oberon, Puck, Titania, ali, creatura, fata, fatina, fiaba, folletto, regina delle fate
🧚🏻	Oberon, Puck, Titania, ali, carnagione chiara, creatura, fata, fata: carnagione chiara, fatina, fiaba, folletto, regina delle fate
🧚🏼	Oberon, Puck, Titania, ali, carnagione abbastanza chiara, creatura, fata, fata: carnagione abbastanza chiara, fatina, fiaba, folletto, regina delle fate
🧚🏽	Oberon, Puck, Titania, ali, carnagione olivastra, creatura, fata, fata: carnagione olivastra, fatina, fiaba, folletto, regina delle fate
🧚🏾	Oberon, Puck, Titania, ali, carnagione abbastanza scura, creatura, fata, fata: carnagione abbastanza scura, fatina, fiaba, folletto, regina delle fate
🧚🏿	Oberon, Puck, Titania, ali, carnagione scura, creatura, fata, fata: carnagione scura, fatina, fiaba, folletto, regina delle fate
🧚‍♂	Oberon, Puck, folletto alato
🧚🏻‍♂	Oberon, Puck, carnagione chiara, folletto alato, folletto alato: carnagione chiara
🧚🏼‍♂	Oberon, Puck, carnagione abbastanza chiara, folletto alato, folletto alato: carnagione abbastanza chiara
🧚🏽‍♂	Oberon, Puck, carnagione olivastra, folletto alato, folletto alato: carnagione olivastra
🧚🏾‍♂	Oberon, Puck, carnagione abbastanza scura, folletto alato, folletto alato: carnagione abbastanza scura
🧚🏿‍♂	Oberon, Puck, carnagione scura, folletto alato, folletto alato: carnagione scura
🧚‍♀	Titania, fata donna
🧚🏻‍♀	Titania, carnagione chiara, fata donna, fata donna: carnagione chiara
🧚🏼‍♀	Titania, carnagione abbastanza chiara, fata donna, fata donna: carnagione abbastanza chiara
🧚🏽‍♀	Titania, carnagione olivastra, fata donna, fata donna: carnagione olivastra
🧚🏾‍♀	Titania, carnagione abbastanza scura, fata donna, fata donna: carnagione abbastanza scura
🧚🏿‍♀	Titania, carnagione scura, fata donna, fata donna: carnagione scura
🧛	Dracula, costume, creatura, denti, halloween, maschera, morte, morto vivente, paura, sangue, supernaturale, vampiro
🧛🏻	Dracula, carnagione chiara, costume, creatura, denti, halloween, maschera, morte, morto vivente, paura, sangue, supernaturale, vampiro, vampiro: carnagione chiara
🧛🏼	Dracula, carnagione abbastanza chiara, costume, creatura, denti, halloween, maschera, morte, morto vivente, paura, sangue, supernaturale, vampiro, vampiro: carnagione abbastanza chiara
🧛🏽	Dracula, carnagione olivastra, costume, creatura, denti, halloween, maschera, morte, morto vivente, paura, sangue, supernaturale, vampiro, vampiro: carnagione olivastra
🧛🏾	Dracula, carnagione abbastanza scura, costume, creatura, denti, halloween, maschera, morte, morto vivente, paura, sangue, supernaturale, vampiro, vampiro: carnagione abbastanza scura
🧛🏿	Dracula, carnagione scura, costume, creatura, denti, halloween, maschera, morte, morto vivente, paura, sangue, supernaturale, vampiro, vampiro: carnagione scura
🧛‍♂	Dracula, morto vivente, vampiro uomo
🧛🏻‍♂	Dracula, carnagione chiara, morto vivente, vampiro uomo, vampiro uomo: carnagione chiara
🧛🏼‍♂	Dracula, carnagione abbastanza chiara, morto vivente, vampiro uomo, vampiro uomo: carnagione abbastanza chiara
🧛🏽‍♂	Dracula, carnagione olivastra, morto vivente, vampiro uomo, vampiro uomo: carnagione olivastra
🧛🏾‍♂	Dracula, carnagione abbastanza scura, morto vivente, vampiro uomo, vampiro uomo: carnagione abbastanza scura
🧛🏿‍♂	Dracula, carnagione scura, morto vivente, vampiro uomo, vampiro uomo: carnagione scura
🧛‍♀	non morto, vampira
🧛🏻‍♀	carnagione chiara, non morto, vampira, vampira: carnagione chiara
