‾	اوور اسٹرائیک, اوور لائن, خط اشتراک
👉🏿	اشارہ, انگلی, جسم, جلد کی سیاہ رنگت, دائیں, دائیں اشارہ کرتی بیک ہینڈ شہادت کی انگلی, دائیں اشارہ کرتی بیک ہینڈ شہادت کی انگلی: جلد کی سیاہ رنگت, دایاں, دستِ اشارہ, دیباچہ, ہاتھ
👆️	اشارہ, اوپر, اوپر اشارہ کرتی بیک ہینڈ شہادت کی انگلی, جسم, شہادت کی انگلی, کلمے کی انگلی, ہاتھ
👆🏻	اشارہ, اوپر, اوپر اشارہ کرتی بیک ہینڈ شہادت کی انگلی, اوپر اشارہ کرتی بیک ہینڈ شہادت کی انگلی: جلد کی ہلکی رنگت, جسم, جلد کی ہلکی رنگت, شہادت کی انگلی, کلمے کی انگلی, ہاتھ
👆🏼	اشارہ, اوپر, اوپر اشارہ کرتی بیک ہینڈ شہادت کی انگلی, اوپر اشارہ کرتی بیک ہینڈ شہادت کی انگلی: جلد کی درمیانی -ہلکی رنگت, جسم, جلد کی درمیانی -ہلکی رنگت, شہادت کی انگلی, کلمے کی انگلی, ہاتھ
👆🏽	اشارہ, اوپر, اوپر اشارہ کرتی بیک ہینڈ شہادت کی انگلی, اوپر اشارہ کرتی بیک ہینڈ شہادت کی انگلی: جلد کی درمیانی رنگت, جسم, جلد کی درمیانی رنگت, شہادت کی انگلی, کلمے کی انگلی, ہاتھ
👆🏾	اشارہ, اوپر, اوپر اشارہ کرتی بیک ہینڈ شہادت کی انگلی, اوپر اشارہ کرتی بیک ہینڈ شہادت کی انگلی: جلد کی درمیانی سیاہ رنگت, جسم, جلد کی درمیانی سیاہ رنگت, شہادت کی انگلی, کلمے کی انگلی, ہاتھ
👆🏿	اشارہ, اوپر, اوپر اشارہ کرتی بیک ہینڈ شہادت کی انگلی, اوپر اشارہ کرتی بیک ہینڈ شہادت کی انگلی: جلد کی سیاہ رنگت, جسم, جلد کی سیاہ رنگت, شہادت کی انگلی, کلمے کی انگلی, ہاتھ
🖕	اشارہ, اشارہ کرنا, جسم, درمیانی انگلی, ہاتھ
🖕🏻	اشارہ, اشارہ کرنا, جسم, جلد کی ہلکی رنگت, درمیانی انگلی, درمیانی انگلی: جلد کی ہلکی رنگت, ہاتھ
🖕🏼	اشارہ, اشارہ کرنا, جسم, جلد کی درمیانی -ہلکی رنگت, درمیانی انگلی, درمیانی انگلی: جلد کی درمیانی -ہلکی رنگت, ہاتھ
🖕🏽	اشارہ, اشارہ کرنا, جسم, جلد کی درمیانی رنگت, درمیانی انگلی, درمیانی انگلی: جلد کی درمیانی رنگت, ہاتھ
🖕🏾	اشارہ, اشارہ کرنا, جسم, جلد کی درمیانی سیاہ رنگت, درمیانی انگلی, درمیانی انگلی: جلد کی درمیانی سیاہ رنگت, ہاتھ
🖕🏿	اشارہ, اشارہ کرنا, جسم, جلد کی سیاہ رنگت, درمیانی انگلی, درمیانی انگلی: جلد کی سیاہ رنگت, ہاتھ
👇️	اشارہ, جسم, شہادت کی انگلی, نیچے, نیچے اشارہ کرتی بیک ہینڈ شہادت کی انگلی, ہاتھ
👇🏻	اشارہ, جسم, جلد کی ہلکی رنگت, شہادت کی انگلی, نیچے, نیچے اشارہ کرتی بیک ہینڈ شہادت کی انگلی, نیچے اشارہ کرتی بیک ہینڈ شہادت کی انگلی: جلد کی ہلکی رنگت, ہاتھ
👇🏼	اشارہ, جسم, جلد کی درمیانی -ہلکی رنگت, شہادت کی انگلی, نیچے, نیچے اشارہ کرتی بیک ہینڈ شہادت کی انگلی, نیچے اشارہ کرتی بیک ہینڈ شہادت کی انگلی: جلد کی درمیانی -ہلکی رنگت, ہاتھ
👇🏽	اشارہ, جسم, جلد کی درمیانی رنگت, شہادت کی انگلی, نیچے, نیچے اشارہ کرتی بیک ہینڈ شہادت کی انگلی, نیچے اشارہ کرتی بیک ہینڈ شہادت کی انگلی: جلد کی درمیانی رنگت, ہاتھ
👇🏾	اشارہ, جسم, جلد کی درمیانی سیاہ رنگت, شہادت کی انگلی, نیچے, نیچے اشارہ کرتی بیک ہینڈ شہادت کی انگلی, نیچے اشارہ کرتی بیک ہینڈ شہادت کی انگلی: جلد کی درمیانی سیاہ رنگت, ہاتھ
👇🏿	اشارہ, جسم, جلد کی سیاہ رنگت, شہادت کی انگلی, نیچے, نیچے اشارہ کرتی بیک ہینڈ شہادت کی انگلی, نیچے اشارہ کرتی بیک ہینڈ شہادت کی انگلی: جلد کی سیاہ رنگت, ہاتھ
☝️	اشارہ, انگلی, اوپر, اوپر اشارہ کرتی شہادت کی انگلی, اکیلا, ایک, جسم, دست, دستِ، اشارہ, کلمے کی انگلی, ہاتھ, یکتہ, یگانہ
☝🏻	اشارہ, انگلی, اوپر, اوپر اشارہ کرتی شہادت کی انگلی, اوپر اشارہ کرتی شہادت کی انگلی: جلد کی ہلکی رنگت, اکیلا, ایک, جسم, جلد کی ہلکی رنگت, دست, دستِ، اشارہ, کلمے کی انگلی, ہاتھ, یکتہ, یگانہ
☝🏼	اشارہ, انگلی, اوپر, اوپر اشارہ کرتی شہادت کی انگلی, اوپر اشارہ کرتی شہادت کی انگلی: جلد کی درمیانی -ہلکی رنگت, اکیلا, ایک, جسم, جلد کی درمیانی -ہلکی رنگت, دست, دستِ، اشارہ, کلمے کی انگلی, ہاتھ, یکتہ, یگانہ
☝🏽	اشارہ, انگلی, اوپر, اوپر اشارہ کرتی شہادت کی انگلی, اوپر اشارہ کرتی شہادت کی انگلی: جلد کی درمیانی رنگت, اکیلا, ایک, جسم, جلد کی درمیانی رنگت, دست, دستِ، اشارہ, کلمے کی انگلی, ہاتھ, یکتہ, یگانہ
☝🏾	اشارہ, انگلی, اوپر, اوپر اشارہ کرتی شہادت کی انگلی, اوپر اشارہ کرتی شہادت کی انگلی: جلد کی درمیانی سیاہ رنگت, اکیلا, ایک, جسم, جلد کی درمیانی سیاہ رنگت, دست, دستِ، اشارہ, کلمے کی انگلی, ہاتھ, یکتہ, یگانہ
☝🏿	اشارہ, انگلی, اوپر, اوپر اشارہ کرتی شہادت کی انگلی, اوپر اشارہ کرتی شہادت کی انگلی: جلد کی سیاہ رنگت, اکیلا, ایک, جسم, جلد کی سیاہ رنگت, دست, دستِ، اشارہ, کلمے کی انگلی, ہاتھ, یکتہ, یگانہ
🫵	آپ, اشارہ کرنا, انگلی, انگلی چبھونا, تم, دیکھنے والے کی طرف اشارہ کرتی انگلی, ہاتھ
🫵🏻	آپ, اشارہ کرنا, انگلی, انگلی چبھونا, تم, جلد کی ہلکی رنگت, دیکھنے والے کی طرف اشارہ کرتی انگلی, دیکھنے والے کی طرف اشارہ کرتی انگلی: جلد کی ہلکی رنگت, ہاتھ
🫵🏼	آپ, اشارہ کرنا, انگلی, انگلی چبھونا, تم, جلد کی درمیانی -ہلکی رنگت, دیکھنے والے کی طرف اشارہ کرتی انگلی, دیکھنے والے کی طرف اشارہ کرتی انگلی: جلد کی درمیانی -ہلکی رنگت, ہاتھ
🫵🏽	آپ, اشارہ کرنا, انگلی, انگلی چبھونا, تم, جلد کی درمیانی رنگت, دیکھنے والے کی طرف اشارہ کرتی انگلی, دیکھنے والے کی طرف اشارہ کرتی انگلی: جلد کی درمیانی رنگت, ہاتھ
🫵🏾	آپ, اشارہ کرنا, انگلی, انگلی چبھونا, تم, جلد کی درمیانی سیاہ رنگت, دیکھنے والے کی طرف اشارہ کرتی انگلی, دیکھنے والے کی طرف اشارہ کرتی انگلی: جلد کی درمیانی سیاہ رنگت, ہاتھ
🫵🏿	آپ, اشارہ کرنا, انگلی, انگلی چبھونا, تم, جلد کی سیاہ رنگت, دیکھنے والے کی طرف اشارہ کرتی انگلی, دیکھنے والے کی طرف اشارہ کرتی انگلی: جلد کی سیاہ رنگت, ہاتھ
👍️	+1, اشارہ, انگوٹھا, اوپر, اوکے, اچھا, بہت اچھا!, بہت اچھے, زبردست, سب اچھا کا نشان بناتا انگوٹھا, شاندار, واہ!, ٹھیک ہے, پسند, کیا بات ہے!, کیا کہنے!, ہاتھ, ہاں, یقینی
👍🏻	+1, اشارہ, انگوٹھا, اوپر, اوکے, اچھا, بہت اچھا!, بہت اچھے, جلد کی ہلکی رنگت, زبردست, سب اچھا کا نشان بناتا انگوٹھا, سب اچھا کا نشان بناتا انگوٹھا: جلد کی ہلکی رنگت, شاندار, واہ!, ٹھیک ہے, پسند, کیا بات ہے!, کیا کہنے!, ہاتھ, ہاں, یقینی
👍🏼	+1, اشارہ, انگوٹھا, اوپر, اوکے, اچھا, بہت اچھا!, بہت اچھے, جلد کی درمیانی -ہلکی رنگت, زبردست, سب اچھا کا نشان بناتا انگوٹھا, سب اچھا کا نشان بناتا انگوٹھا: جلد کی درمیانی -ہلکی رنگت, شاندار, واہ!, ٹھیک ہے, پسند, کیا بات ہے!, کیا کہنے!, ہاتھ, ہاں, یقینی
👍🏽	+1, اشارہ, انگوٹھا, اوپر, اوکے, اچھا, بہت اچھا!, بہت اچھے, جلد کی درمیانی رنگت, زبردست, سب اچھا کا نشان بناتا انگوٹھا, سب اچھا کا نشان بناتا انگوٹھا: جلد کی درمیانی رنگت, شاندار, واہ!, ٹھیک ہے, پسند, کیا بات ہے!, کیا کہنے!, ہاتھ, ہاں, یقینی
👍🏾	+1, اشارہ, انگوٹھا, اوپر, اوکے, اچھا, بہت اچھا!, بہت اچھے, جلد کی درمیانی سیاہ رنگت, زبردست, سب اچھا کا نشان بناتا انگوٹھا, سب اچھا کا نشان بناتا انگوٹھا: جلد کی درمیانی سیاہ رنگت, شاندار, واہ!, ٹھیک ہے, پسند, کیا بات ہے!, کیا کہنے!, ہاتھ, ہاں, یقینی
👍🏿	+1, اشارہ, انگوٹھا, اوپر, اوکے, اچھا, بہت اچھا!, بہت اچھے, جلد کی سیاہ رنگت, زبردست, سب اچھا کا نشان بناتا انگوٹھا, سب اچھا کا نشان بناتا انگوٹھا: جلد کی سیاہ رنگت, شاندار, واہ!, ٹھیک ہے, پسند, کیا بات ہے!, کیا کہنے!, ہاتھ, ہاں, یقینی
👎️	-1, اشارہ, انگوٹھا, اچھا نہ ہونے کا نشان بناتا انگوٹھا, اچھا نہیں ہے, بہت برے, بیکار, تنقید, جسم, نا, نہیں, نیچے, کمتر, ہاتھ
👎🏻	-1, اشارہ, انگوٹھا, اچھا نہ ہونے کا نشان بناتا انگوٹھا, اچھا نہ ہونے کا نشان بناتا انگوٹھا: جلد کی ہلکی رنگت, اچھا نہیں ہے, بہت برے, بیکار, تنقید, جسم, جلد کی ہلکی رنگت, نا, نہیں, نیچے, کمتر, ہاتھ
👎🏼	-1, اشارہ, انگوٹھا, اچھا نہ ہونے کا نشان بناتا انگوٹھا, اچھا نہ ہونے کا نشان بناتا انگوٹھا: جلد کی درمیانی -ہلکی رنگت, اچھا نہیں ہے, بہت برے, بیکار, تنقید, جسم, جلد کی درمیانی -ہلکی رنگت, نا, نہیں, نیچے, کمتر, ہاتھ
👎🏽	-1, اشارہ, انگوٹھا, اچھا نہ ہونے کا نشان بناتا انگوٹھا, اچھا نہ ہونے کا نشان بناتا انگوٹھا: جلد کی درمیانی رنگت, اچھا نہیں ہے, بہت برے, بیکار, تنقید, جسم, جلد کی درمیانی رنگت, نا, نہیں, نیچے, کمتر, ہاتھ
👎🏾	-1, اشارہ, انگوٹھا, اچھا نہ ہونے کا نشان بناتا انگوٹھا, اچھا نہ ہونے کا نشان بناتا انگوٹھا: جلد کی درمیانی سیاہ رنگت, اچھا نہیں ہے, بہت برے, بیکار, تنقید, جسم, جلد کی درمیانی سیاہ رنگت, نا, نہیں, نیچے, کمتر, ہاتھ
👎🏿	-1, اشارہ, انگوٹھا, اچھا نہ ہونے کا نشان بناتا انگوٹھا, اچھا نہ ہونے کا نشان بناتا انگوٹھا: جلد کی سیاہ رنگت, اچھا نہیں ہے, بہت برے, بیکار, تنقید, جسم, جلد کی سیاہ رنگت, نا, نہیں, نیچے, کمتر, ہاتھ
✊️	اشارہ, ایکتا, بدن, بلند مُٹھی, جسم, جھگڑا, سامنا, مضبوطی, مقابلہ, مُکّا, مٹھی, مٹھی بھر, ہاتھ, یکجہتی
✊🏻	اشارہ, ایکتا, بدن, بلند مُٹھی, بلند مُٹھی: جلد کی ہلکی رنگت, جسم, جلد کی ہلکی رنگت, جھگڑا, سامنا, مضبوطی, مقابلہ, مُکّا, مٹھی, مٹھی بھر, ہاتھ, یکجہتی
✊🏼	اشارہ, ایکتا, بدن, بلند مُٹھی, بلند مُٹھی: جلد کی درمیانی -ہلکی رنگت, جسم, جلد کی درمیانی -ہلکی رنگت, جھگڑا, سامنا, مضبوطی, مقابلہ, مُکّا, مٹھی, مٹھی بھر, ہاتھ, یکجہتی
✊🏽	اشارہ, ایکتا, بدن, بلند مُٹھی, بلند مُٹھی: جلد کی درمیانی رنگت, جسم, جلد کی درمیانی رنگت, جھگڑا, سامنا, مضبوطی, مقابلہ, مُکّا, مٹھی, مٹھی بھر, ہاتھ, یکجہتی
✊🏾	اشارہ, ایکتا, بدن, بلند مُٹھی, بلند مُٹھی: جلد کی درمیانی سیاہ رنگت, جسم, جلد کی درمیانی سیاہ رنگت, جھگڑا, سامنا, مضبوطی, مقابلہ, مُکّا, مٹھی, مٹھی بھر, ہاتھ, یکجہتی
✊🏿	اشارہ, ایکتا, بدن, بلند مُٹھی, بلند مُٹھی: جلد کی سیاہ رنگت, جسم, جلد کی سیاہ رنگت, جھگڑا, سامنا, مضبوطی, مقابلہ, مُکّا, مٹھی, مٹھی بھر, ہاتھ, یکجہتی
👊	آتا ہوا مُکا, جسم, مقابلہ, مکا, گھونسا, ہاتھ
👊🏻	آتا ہوا مُکا, آتا ہوا مُکا: جلد کی ہلکی رنگت, جسم, جلد کی ہلکی رنگت, مقابلہ, مکا, گھونسا, ہاتھ
👊🏼	آتا ہوا مُکا, آتا ہوا مُکا: جلد کی درمیانی -ہلکی رنگت, جسم, جلد کی درمیانی -ہلکی رنگت, مقابلہ, مکا, گھونسا, ہاتھ
👊🏽	آتا ہوا مُکا, آتا ہوا مُکا: جلد کی درمیانی رنگت, جسم, جلد کی درمیانی رنگت, مقابلہ, مکا, گھونسا, ہاتھ
👊🏾	آتا ہوا مُکا, آتا ہوا مُکا: جلد کی درمیانی سیاہ رنگت, جسم, جلد کی درمیانی سیاہ رنگت, مقابلہ, مکا, گھونسا, ہاتھ
👊🏿	آتا ہوا مُکا, آتا ہوا مُکا: جلد کی سیاہ رنگت, جسم, جلد کی سیاہ رنگت, مقابلہ, مکا, گھونسا, ہاتھ
🤛	بائیں سمت, بائیں سمت میں مکا, بدن, جسم, جھگڑا, دست, لڑائی, مقابلہ, مٹھی, مکا
🤛🏻	بائیں سمت, بائیں سمت میں مکا, بائیں سمت میں مکا: جلد کی ہلکی رنگت, بدن, جسم, جلد کی ہلکی رنگت, جھگڑا, دست, لڑائی, مقابلہ, مٹھی, مکا
🤛🏼	بائیں سمت, بائیں سمت میں مکا, بائیں سمت میں مکا: جلد کی درمیانی -ہلکی رنگت, بدن, جسم, جلد کی درمیانی -ہلکی رنگت, جھگڑا, دست, لڑائی, مقابلہ, مٹھی, مکا
